108960,51,תל אביב ,5000,תל אביב - יפו ,101 ,רדינג ,official ,101
110450,51,תל אביב ,5000,תל אביב - יפו ,10436,שד אום ,synonym of 909 ,909
110451,51,תל אביב ,5000,תל אביב - יפו ,10437,אום שדרות ,synonym of 909 ,909
110452,51,תל אביב ,5000,תל אביב - יפו ,10438,אום שד ,synonym of 909 ,909
110453,51,תל אביב ,5000,תל אביב - יפו ,10439,הציונות שד ,synonym of 909 ,909
110454,51,תל אביב ,5000,תל אביב - יפו ,10440,שדרות אום ,synonym of 909 ,909
110455,51,תל אביב ,5000,תל אביב - יפו ,10441,שד הציונות ,synonym of 909 ,909
110456,51,תל אביב ,5000,תל אביב - יפו ,910 ,ויסוצקי ,official ,910
110457,51,תל אביב ,5000,תל אביב - יפו ,10442,רציף עליה ה ,synonym of 910 ,910
110458,51,תל אביב ,5000,תל אביב - יפו ,911 ,בילטמור ,official ,911
110459,51,תל אביב ,5000,תל אביב - יפו ,10443,בלטמור ,synonym of 911 ,911
110460,51,תל אביב ,5000,תל אביב - יפו ,10444,תכנית בלטמור ,synonym of 911 ,911
110461,51,תל אביב ,5000,תל אביב - יפו ,10445,בולטמור ,synonym of 911 ,911
110462,51,תל אביב ,5000,תל אביב - יפו ,10446,בלטימור ,synonym of 911 ,911
110463,51,תל אביב ,5000,תל אביב - יפו ,912 ,חנקין ,official ,912
110464,51,תל אביב ,5000,תל אביב - יפו ,913 ,קרמניצקי ,official ,913
110465,51,תל אביב ,5000,תל אביב - יפו ,10447,קרמנצקי ,synonym of 913 ,913
110466,51,תל אביב ,5000,תל אביב - יפו ,914 ,פנקס ,official ,914
110467,51,תל אביב ,5000,תל אביב - יפו ,10448,פינקס ,synonym of 914 ,914
110468,51,תל אביב ,5000,תל אביב - יפו ,10449,פנקס דוד צבי ,synonym of 914 ,914
110469,51,תל אביב ,5000,תל אביב - יפו ,10450,צבי דוד פנקס ,synonym of 914 ,914
110470,51,תל אביב ,5000,תל אביב - יפו ,915 ,בודנהיימר ,official ,915
110471,51,תל אביב ,5000,תל אביב - יפו ,10451,בידנהיימר ,synonym of 915 ,915
110472,51,תל אביב ,5000,תל אביב - יפו ,10452,בודנהימר ,synonym of 915 ,915
110473,51,תל אביב ,5000,תל אביב - יפו ,916 ,הא באייר ,official ,916
110474,51,תל אביב ,5000,תל אביב - יפו ,10453,ה באייר ,synonym of 916 ,916
110475,51,תל אביב ,5000,תל אביב - יפו ,10454,הא אייר ,synonym of 916 ,916
110476,51,תל אביב ,5000,תל אביב - יפו ,917 ,שור ,official ,917
110477,51,תל אביב ,5000,תל אביב - יפו ,10455,פרופ' שור ,synonym of 917 ,917
110478,51,תל אביב ,5000,תל אביב - יפו ,10456,פרופסור שור ,synonym of 917 ,917
110479,51,תל אביב ,5000,תל אביב - יפו ,10457,שור פרפ ,synonym of 917 ,917
110480,51,תל אביב ,5000,תל אביב - יפו ,10458,שור פורפ ,synonym of 917 ,917
110481,51,תל אביב ,5000,תל אביב - יפו ,10459,שור פרוס ,synonym of 917 ,917
110482,51,תל אביב ,5000,תל אביב - יפו ,10460,שור פרופ ,synonym of 917 ,917
110483,51,תל אביב ,5000,תל אביב - יפו ,10461,פרופ שור ,synonym of 917 ,917
110484,51,תל אביב ,5000,תל אביב - יפו ,918 ,מוזיר יעקב ,official ,918
110485,51,תל אביב ,5000,תל אביב - יפו ,10462,מוזר ,synonym of 918 ,918
110486,51,תל אביב ,5000,תל אביב - יפו ,10463,מוזיר ,synonym of 918 ,918
110487,51,תל אביב ,5000,תל אביב - יפו ,919 ,ילין דוד ,official ,919
110488,51,תל אביב ,5000,תל אביב - יפו ,10464,דוד ילין ,synonym of 919 ,919
110489,51,תל אביב ,5000,תל אביב - יפו ,10465,ילין ,synonym of 919 ,919
110490,51,תל אביב ,5000,תל אביב - יפו ,920 ,אפשטיין ,official ,920
110491,51,תל אביב ,5000,תל אביב - יפו ,10466,אפשטין ,synonym of 920 ,920
110492,51,תל אביב ,5000,תל אביב - יפו ,921 ,מוסינזון ,official ,921
110493,51,תל אביב ,5000,תל אביב - יפו ,10467,מוסנזון ,synonym of 921 ,921
110494,51,תל אביב ,5000,תל אביב - יפו ,10468,מוסינסון ,synonym of 921 ,921
110495,51,תל אביב ,5000,תל אביב - יפו ,10469,בן ציון מוסנזון ,synonym of 921 ,921
110496,51,תל אביב ,5000,תל אביב - יפו ,10470,מוסנזון בן-ציון ,synonym of 921 ,921
110497,51,תל אביב ,5000,תל אביב - יפו ,10471,בן-ציון מוסנזון ,synonym of 921 ,921
110498,51,תל אביב ,5000,תל אביב - יפו ,10472,מוסנסון ,synonym of 921 ,921
110499,51,תל אביב ,5000,תל אביב - יפו ,922 ,אבן ג'נאח ,official ,922
110500,51,תל אביב ,5000,תל אביב - יפו ,10473,אבן גנאח ,synonym of 922 ,922
110501,51,תל אביב ,5000,תל אביב - יפו ,923 ,רדק ,official ,923
110502,51,תל אביב ,5000,תל אביב - יפו ,924 ,בן סרוק ,official ,924
110503,51,תל אביב ,5000,תל אביב - יפו ,925 ,בן שפרוט ,official ,925
110504,51,תל אביב ,5000,תל אביב - יפו ,10474,אבן שפרוט ,synonym of 925 ,925
110505,51,תל אביב ,5000,תל אביב - יפו ,926 ,בן לברט ,official ,926
110506,51,תל אביב ,5000,תל אביב - יפו ,927 ,רח 1184 ,official ,927
110507,51,תל אביב ,5000,תל אביב - יפו ,928 ,רמז דוד ,official ,928
110508,51,תל אביב ,5000,תל אביב - יפו ,10475,רמז ,synonym of 928 ,928
110509,51,תל אביב ,5000,תל אביב - יפו ,929 ,מטמון כהן ,official ,929
110510,51,תל אביב ,5000,תל אביב - יפו ,10476,עקרון ,synonym of 929 ,929
110511,51,תל אביב ,5000,תל אביב - יפו ,10477,מטמון ,synonym of 929 ,929
110512,51,תל אביב ,5000,תל אביב - יפו ,930 ,חדרה ,official ,930
110513,51,תל אביב ,5000,תל אביב - יפו ,931 ,תשח ,official ,931
110514,51,תל אביב ,5000,תל אביב - יפו ,10478,תשח ,synonym of 931 ,931
110515,51,תל אביב ,5000,תל אביב - יפו ,932 ,הלסינקי ,official ,932
110516,51,תל אביב ,5000,תל אביב - יפו ,933 ,ליסין ,official ,933
110517,51,תל אביב ,5000,תל אביב - יפו ,10479,לסין ,synonym of 933 ,933
110518,51,תל אביב ,5000,תל אביב - יפו ,934 ,ארלוזורוב ,official ,934
110519,51,תל אביב ,5000,תל אביב - יפו ,10480,ארלזורוב ,synonym of 934 ,934
110520,51,תל אביב ,5000,תל אביב - יפו ,10481,ארלוזורב ,synonym of 934 ,934
110521,51,תל אביב ,5000,תל אביב - יפו ,10482,ארלוזרוב ,synonym of 934 ,934
110522,51,תל אביב ,5000,תל אביב - יפו ,10483,אורלוזרוב ,synonym of 934 ,934
110523,51,תל אביב ,5000,תל אביב - יפו ,935 ,פייבל ,official ,935
110524,51,תל אביב ,5000,תל אביב - יפו ,10484,פיבל ,synonym of 935 ,935
110525,51,תל אביב ,5000,תל אביב - יפו ,936 ,זלוציסטי ,official ,936
110526,51,תל אביב ,5000,תל אביב - יפו ,10485,זליציסטי ,synonym of 936 ,936
110527,51,תל אביב ,5000,תל אביב - יפו ,10486,זלוציסטו ,synonym of 936 ,936
110528,51,תל אביב ,5000,תל אביב - יפו ,10487,זלוציסקי ,synonym of 936 ,936
110529,51,תל אביב ,5000,תל אביב - יפו ,937 ,קליי ,official ,937
110530,51,תל אביב ,5000,תל אביב - יפו ,10488,קלי ,synonym of 937 ,937
110531,51,תל אביב ,5000,תל אביב - יפו ,938 ,זכרון יעקב ,official ,938
110532,51,תל אביב ,5000,תל אביב - יפו ,939 ,חברה חדשה ,official ,939
110533,51,תל אביב ,5000,תל אביב - יפו ,940 ,בלקינד ,official ,940
110534,51,תל אביב ,5000,תל אביב - יפו ,941 ,גלוסקין ,official ,941
110535,51,תל אביב ,5000,תל אביב - יפו ,942 ,כהנשטם ,official ,942
110536,51,תל אביב ,5000,תל אביב - יפו ,943 ,השופט נופך ,official ,943
110537,51,תל אביב ,5000,תל אביב - יפו ,10489,נופך השופט ,synonym of 943 ,943
110538,51,תל אביב ,5000,תל אביב - יפו ,10490,נופך ,synonym of 943 ,943
110539,51,תל אביב ,5000,תל אביב - יפו ,944 ,גבעת המורה ,official ,944
110540,51,תל אביב ,5000,תל אביב - יפו ,945 ,ליפסקי לואי ,official ,945
110541,51,תל אביב ,5000,תל אביב - יפו ,10491,לופסקי ,synonym of 945 ,945
110542,51,תל אביב ,5000,תל אביב - יפו ,10492,לואי ליפסקי ,synonym of 945 ,945
110543,51,תל אביב ,5000,תל אביב - יפו ,10493,ליפסקי ,synonym of 945 ,945
110544,51,תל אביב ,5000,תל אביב - יפו ,946 ,רח 1279 ,official ,946
110545,51,תל אביב ,5000,תל אביב - יפו ,950 ,מסוף רדינג ,official ,950
110546,51,תל אביב ,5000,תל אביב - יפו ,951 ,מסוף ארלוזורוב ,official ,951
110547,51,תל אביב ,5000,תל אביב - יפו ,1000 ,דוש ,official ,1000
110548,51,תל אביב ,5000,תל אביב - יפו ,10494,רח 2357 ,synonym of 1000 ,1000
110549,51,תל אביב ,5000,תל אביב - יפו ,10495,דוש )קריאל גרדוש( ,synonym of 1000 ,1000
110550,51,תל אביב ,5000,תל אביב - יפו ,10496,קריאל גרדוש ,synonym of 1000 ,1000
110551,51,תל אביב ,5000,תל אביב - יפו ,10497,דוש קריאל גרדוש ,synonym of 1000 ,1000
110552,51,תל אביב ,5000,תל אביב - יפו ,1001 ,בוסקוביץ ,official ,1001
110553,51,תל אביב ,5000,תל אביב - יפו ,10498,רח 2356 ,synonym of 1001 ,1001
110554,51,תל אביב ,5000,תל אביב - יפו ,10499,בוסקוביץ' ,synonym of 1001 ,1001
110555,51,תל אביב ,5000,תל אביב - יפו ,10500,אלכסנדר בוסקוביץ ,synonym of 1001 ,1001
110556,51,תל אביב ,5000,תל אביב - יפו ,10501,בוסקוביץ אלכסנדר ,synonym of 1001 ,1001
110557,51,תל אביב ,5000,תל אביב - יפו ,1002 ,אלוני ניסים ,official ,1002
110558,51,תל אביב ,5000,תל אביב - יפו ,10502,רח 2355 ,synonym of 1002 ,1002
110559,51,תל אביב ,5000,תל אביב - יפו ,10503,אלוני ,synonym of 1002 ,1002
110560,51,תל אביב ,5000,תל אביב - יפו ,10504,ניסים אלוני ,synonym of 1002 ,1002
110561,51,תל אביב ,5000,תל אביב - יפו ,10505,אלוני נסים ,synonym of 1002 ,1002
110562,51,תל אביב ,5000,תל אביב - יפו ,10506,נסים אלוני ,synonym of 1002 ,1002
110563,51,תל אביב ,5000,תל אביב - יפו ,1003 ,רח 1297 ,official ,1003
110564,51,תל אביב ,5000,תל אביב - יפו ,1004 ,רח 1296 ,official ,1004
110565,51,תל אביב ,5000,תל אביב - יפו ,1005 ,הרב גורן שלמה ,official ,1005
110566,51,תל אביב ,5000,תל אביב - יפו ,10507,האגדה שד ,synonym of 1005 ,1005
110567,51,תל אביב ,5000,תל אביב - יפו ,10508,שדרות האגדה ,synonym of 1005 ,1005
110568,51,תל אביב ,5000,תל אביב - יפו ,10509,שד האגדה ,synonym of 1005 ,1005
110569,51,תל אביב ,5000,תל אביב - יפו ,10510,האגדה שדרות ,synonym of 1005 ,1005
110570,51,תל אביב ,5000,תל אביב - יפו ,10511,ההלכה ,synonym of 1005 ,1005
110571,51,תל אביב ,5000,תל אביב - יפו ,10512,הרב גורן ,synonym of 1005 ,1005
110572,51,תל אביב ,5000,תל אביב - יפו ,10513,הרב שלמה גורן ,synonym of 1005 ,1005
110573,51,תל אביב ,5000,תל אביב - יפו ,10514,גורן ,synonym of 1005 ,1005
110574,51,תל אביב ,5000,תל אביב - יפו ,10515,גורן שלמה ,synonym of 1005 ,1005
110575,51,תל אביב ,5000,תל אביב - יפו ,10516,שלמה גורן ,synonym of 1005 ,1005
110576,51,תל אביב ,5000,תל אביב - יפו ,1006 ,על פרשת דרכים ,official ,1006
110577,51,תל אביב ,5000,תל אביב - יפו ,10517,פרשת דרכים ,synonym of 1006 ,1006
110578,51,תל אביב ,5000,תל אביב - יפו ,10518,על פרשת דרכי ,synonym of 1006 ,1006
110579,51,תל אביב ,5000,תל אביב - יפו ,1007 ,זהרירה חריפאי ,official ,1007
110580,51,תל אביב ,5000,תל אביב - יפו ,10519,רח 1284 ,synonym of 1007 ,1007
110581,51,תל אביב ,5000,תל אביב - יפו ,10520,חריפאי זהרירה ,synonym of 1007 ,1007
110582,51,תל אביב ,5000,תל אביב - יפו ,1008 ,בארי ,official ,1008
110583,51,תל אביב ,5000,תל אביב - יפו ,10521,בארי פנת ויצמן ,synonym of 1008 ,1008
110584,51,תל אביב ,5000,תל אביב - יפו ,10522,בארי יוסף ,synonym of 1008 ,1008
110585,51,תל אביב ,5000,תל אביב - יפו ,1009 ,סולד הנרייטה ,official ,1009
110586,51,תל אביב ,5000,תל אביב - יפו ,10523,הנריטה סולד ,synonym of 1009 ,1009
110587,51,תל אביב ,5000,תל אביב - יפו ,10524,הדר ,synonym of 1009 ,1009
110588,51,תל אביב ,5000,תל אביב - יפו ,10525,סולד ,synonym of 1009 ,1009
110589,51,תל אביב ,5000,תל אביב - יפו ,10526,סולד הנריטה ,synonym of 1009 ,1009
110590,51,תל אביב ,5000,תל אביב - יפו ,10527,הנריאטה סולד ,synonym of 1009 ,1009
110591,51,תל אביב ,5000,תל אביב - יפו ,1010 ,התמר ,official ,1010
110592,51,תל אביב ,5000,תל אביב - יפו ,1011 ,דרך נמיר מרדכי ,official ,1011
110593,51,תל אביב ,5000,תל אביב - יפו ,10528,סמינר קיבוצי ,synonym of 1011 ,1011
110594,51,תל אביב ,5000,תל אביב - יפו ,10529,סמינר הקיבוצים ,synonym of 1011 ,1011
110595,51,תל אביב ,5000,תל אביב - יפו ,10530,סמינר הקבוצים ,synonym of 1011 ,1011
110596,51,תל אביב ,5000,תל אביב - יפו ,10531,מלו רמת אבי ,synonym of 1011 ,1011
110597,51,תל אביב ,5000,תל אביב - יפו ,10532,מלון רמת אביב ,synonym of 1011 ,1011
110598,51,תל אביב ,5000,תל אביב - יפו ,10533,רמת אביב מל ,synonym of 1011 ,1011
110599,51,תל אביב ,5000,תל אביב - יפו ,10534,נמיר מרדכי ,synonym of 1011 ,1011
110600,51,תל אביב ,5000,תל אביב - יפו ,10535,נמיר ,synonym of 1011 ,1011
110601,51,תל אביב ,5000,תל אביב - יפו ,10536,חיפה דרך ,synonym of 1011 ,1011
110602,51,תל אביב ,5000,תל אביב - יפו ,10537,דרך נמיר ,synonym of 1011 ,1011
110603,51,תל אביב ,5000,תל אביב - יפו ,10538,דרך חיפה ,synonym of 1011 ,1011
110604,51,תל אביב ,5000,תל אביב - יפו ,10539,מרדכי נמיר ,synonym of 1011 ,1011
110605,51,תל אביב ,5000,תל אביב - יפו ,1012 ,הרימון ,official ,1012
110606,51,תל אביב ,5000,תל אביב - יפו ,10540,הרמון ,synonym of 1012 ,1012
110607,51,תל אביב ,5000,תל אביב - יפו ,1013 ,הגפן ,official ,1013
110608,51,תל אביב ,5000,תל אביב - יפו ,1014 ,הזית ,official ,1014
110609,51,תל אביב ,5000,תל אביב - יפו ,10541,זית ,synonym of 1014 ,1014
110610,51,תל אביב ,5000,תל אביב - יפו ,1015 ,התאנה ,official ,1015
110611,51,תל אביב ,5000,תל אביב - יפו ,1016 ,דפנה ,official ,1016
110612,51,תל אביב ,5000,תל אביב - יפו ,1017 ,שילה ,official ,1017
110613,51,תל אביב ,5000,תל אביב - יפו ,10542,שילו ,synonym of 1017 ,1017
110614,51,תל אביב ,5000,תל אביב - יפו ,10543,שולה ,synonym of 1017 ,1017
110615,51,תל אביב ,5000,תל אביב - יפו ,1018 ,מודיליאני ,official ,1018
110616,51,תל אביב ,5000,תל אביב - יפו ,10544,מודליאני ,synonym of 1018 ,1018
110617,51,תל אביב ,5000,תל אביב - יפו ,10545,מודיליאנו ,synonym of 1018 ,1018
110618,51,תל אביב ,5000,תל אביב - יפו ,1019 ,גליצנשטין ,official ,1019
110619,51,תל אביב ,5000,תל אביב - יפו ,10546,גליצנשטיין ,synonym of 1019 ,1019
110620,51,תל אביב ,5000,תל אביב - יפו ,10547,גלידנשטיין ,synonym of 1019 ,1019
110621,51,תל אביב ,5000,תל אביב - יפו ,1020 ,בצלאל ,official ,1020
110622,51,תל אביב ,5000,תל אביב - יפו ,10548,מ נוער בצלא ,synonym of 1020 ,1020
